B|Oh, well what do you do with your seventh grader?|qw	A|Well, she is into a little bit of everything.|sd
A|What kind of work do you do?|qw	B|I'm a nurse.|sd
B|What do you use yours for mostly?|qw	A|Um, mostly, um, word processing applications and, uh, just as a dumb terminal.|sd
A|Um, what do you find that you use yours mostly for?|qw	B|Well, I do a lot of word processing and spreadsheets and data base,|sd
A|Well, see, what do you do?|qw	B|I, uh, do, uh, consultation and, and testing of various kinds for, uh, English as a second language programs.|sd
A|Um, so, um, what were you doing when you were using an Apple two E?|qw	B|Well, I was doing some of the same stuff, but doing it more slowly and with smaller files.|sd
A|Where do you find places to camp?|qw	B|Well, uh, we, we do a lot of canoeing when we go camping|sd
B|How about yourself?|qo	A|Well, um, I've done, oh, I would say quite a bit of camping, mostly with my husband and I.|sd
A|Oh, and what does that consist of?|qw	B|Uh, it's just a piece of material that has, uh, that has a lot of places where you can tie off to it and make it into a tent uh, like a, uh,|sd
A|music do you like?|qw	B|Uh, lots of different kinds I guess.|sd
A|What part of Texas you from?|qw	B|Uh, Nacogdoches.|sd
A|whereabouts is that?|qw	B|That's between Houston and Dallas.|sd
A|what, what major city is nearby?|qw	B|Houston.|sd
B|What kind of, what lake do you all use?|qw	A|Well, he, uh, he's from Detroit|arp_nd
A|But, yeah, so, what do you do for a job?|qw	B|Uh, I build transformers.|sd
A|how do you like it down there in Texas?|qo	B|It's real nice.|sd
B|so what kind of luck you been having with buying and returning products?|qw	A|Uh, not too bad really.|sd
B|What  part of California  are you from?|qw	A|San Jose,  California.|sd
B|Uh, what about you?|qo	A|Well, I don't have so much trouble with products as service.|sd
B|So, uh, what are your, what are your thoughts on the subject there?|qw	A|Well I definitely think, like decisions have to be unanimous.|sv
A|What do you think about capital punishment?|qo	B|Well, I'm kind of in favor of it for certain crimes.|sd
A|Which crimes do you feel that?|qw	B|Well, I think first degree murder, uh, probably warrants it.|sv
B|What do you do Georgeanne?|qw	A|I'm a graduate student at the University of Texas in Dallas.|sd
B|What program you in?|qw	A|Uh, audiology.|sd
A|What do you do?|qw	B|I'm a doctoral student at the University of Central Florida.|sd
A|How do you feel about public schools?|qo	B|Well, our public schools are, are really poor, I feel.|sv
B|How about you?|qo	A|Well, that's interesting.|sv
A|What  do you think's wrong to cause  that?|qo	B|Well,  well, for one thing there's not enough money in the school system.|sv
A|How about you?|qo	B|Well, I'm, uh, I, I was just, uh, in high school I guess when it, when it ended.|sd
A|Well, what do you think in terms of, uh, benefits?|qo	B|Well, personally, you know, I think, you know,|%
B|Where do you live?|qw	A|I live in San Antonio.|sd
B|how do you feel that it should be applied?|qw	A|Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?|sv
A|What are some of your favorite foods?|qw	B|Mine, well,|%
A|What do you, what other, what dishes do you serve with it?|qw	B|Well, basically, it's, what we call it impenadas which is, which is, like,|sd
B|What kind of fish?|qw	A|Um, any white fish.|sd
B|Uh, how much, uh, how much pork do you buy for two people.|qw	A|Um, well,|%
B|And how much does it cost?|qw	A|Um, the hoi sin sauce?|qy
A|so what kind of cars are you looking at?|qw	B|Well, we've, uh, we've, we've test driven the Oldsmobile Delta Eighty-eight and a Cutlass Supreme and a used Cadillac, about three or four years old because, uh, I get married in a couple of weeks|sd
A|What kind of car is it?|qw	B|It's a, a Buick Century.|sd
A|what kind of hobbies do you have?|qo	B|Um, mostly what I do,|sd
A|What types of crafts do you do?|qo	B|I do a little bit of woodworking,|sd
A|Oh, what kind is it?|qw	B|He's a mixed breed,|sd
B|Um, how, how old is your child?|qw	A|Five|sd
B|What color are they?|qw	A|Uh, the female's red|sd
B|What about your home?|qo	A|Well, right now we're just renting,|sd
A|Well, what do you think about it?|qo	B|Well, um, most of the stuff up until now, in the recent months, I, I, I don't have any problem with.|sd
B|What was the reason why somebody was trying to find out all that stuff?|qw	A|It was just as a demonstration to show those who were watching it how easily obtainable information is on any single person.|sd
B|Hum, what do you think could be done about it?|qo	A|Uh, the only way it can change is, um, if, if everybody bands together.|sv
B|what do you use yours at home for?|qo	A|Well, that's actually a good question.|arp_nd
B|How do you go about getting one of those a catalogs?|qo	A|They're available in, you know, the B Daltons, that that type of thing.|sd
A|What, what, for instance, what are you,|qw	B|Um, oh,|%
A|Jay, where do you live in Texas?|qw	B|I live in Dallas,|sd
B|What's your house like?|qw	A|Cape Cod style, I guess you'd call it.|sd
B|How big is your place?|qw	A|It's, uh, oh, about twenty-five thousand, twenty-five hundred square feet,  I guess.|sd
A|What college are you teaching at?|qw	B|I'm at, uh, one of the uh, it's called Brookhaven College.|sd
A|what are your suggestions in making a family reunion successful|qw	B|Have a big family, I guess,|sv
A|well how old are you?|qw	B|Twenty-five,|sd
A|Now how long in advance do they, uh, let them know?|qw	B|Well, we plan on it,|arp_nd
A|where in Indiana?|qw	B|Lafayette.|sd
A|uh, when is your next one, uh, scheduled now.|qw	B|Well it's like, the last one was my high school graduation|sd
B|What, what changes do you think have taken place in the last generation?|qw	A|I guess the biggest one is number of women in the work force.|sv
A|What do you think?|qo	B|That, that, that,|%
A|About?|qw	B|That as far as|%
A|Oh, where are you from?|qw	B|I grew up most of my childhood in Germany.|sd
A|What kind of vacations do you like?|qo	B|Uh, well my husband and I are scuba divers.|sd
A|What kind of painting are you planning to do?|qw	B|Well I have wallpaper in both of my bathrooms right now which is really pretty disgusting.|arp_nd
B|What, what kind of, what kind of paint do you normally use?|qw	A|Well, uh, we used a latex, uh, wall paint and then a semigloss enamel for the woodwork|sd
A|is that, what is that,|qw	B|Palo Alto.|sd
A|What do you think?|qo	B|Uh, yeah,|aa
A|And what kinds of things do you use it for when you when you go to their houses to them?|qw	B|Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,|sd
B|What kind of, what kind of things do you write?|qw	A|Well, um, I was a technical writer for many years, um,|arp_nd
A|what, what type of advice do you think you'd give to a, a parent?|qw	B|To a parent?|qy
A|How about your family?|qo	B|Well, in my family, let's see, last October was the forty fifth annual  uh,  reunion.|sd
A|And then where do you meet?|qw	B|Uh, there's a big community hall in Vernon Texas,|sd
A|so what were you saying?|qw	B|Do you work with, do you work around children when you work?|qy
B|How old is she?|qw	A|She's two months now, nine weeks.|sd
A|what do you think and this is not one of our questions but what do you think of this no excuse absentee balloting?|qo	B|No excuse.|^h
A|how many kids do you have?|qw	B|Two.|sd
A|What kind of eating out do you enjoy?|qo	B|Okay.|b
A|What are your favorite places?|qw	B|Um, well, I like Chinese food.|sd
A|now what is your, what's your child's favorite place to eat?|qw	B|Um, favorite place,|^h
A|What kind do you have?|qw	B|We have an I B M compatible.|sd
B|What kind of a computer do you use at work?|qw	A|I have a, a P S one I B M type.|sd
B|How long are we supposed to talk on this?|qw	A|They tell us when we're through.|sd
B|where do you work?|qw	A|I work at Texas Instruments.|sd
B|And you're in what city?|qw	A|I'm in Richardson.|sd
A|Well, what are you doing way in Washington?|qw	B|Well, we're actually all from Nebraska.|sd
B|What, uh,  grade is your daughter in?|qw	A|My, my daughter's in the, um, fourth grade|sd
A|Well, what do you know about Latin American policies?|qo	B|Well, I think they're kind of ambivalent, really.|sv
A|Well, what do you think of, uh, this, uh, U S free trade agreement we're working on with Mexico?|qo	B|Well, I think it's long overdue|sv
A|Well, let me just start by asking what you think of this Middle East affair we've got going on?|qo	B|I think that it's time that we concentrate more on what's going on within our own borders than what's going on in the Middle East.|sv
A|The break ups?|qo	B|I think that's great.|sv
A|and, uh, when did you guys vote him into office?|qw	B|Oh, unfortunately nineteen ninety.|sd
A|well what do you do on your yard?|qo	B|Well, uh, typical lawn stuff.|sd
A|What did you grow?|qw	B|Well, I had, uh, tomatoes and, and, uh, uh, peppers,|sd
B|So, what part of Mississippi are you from?|qw	A|I'm from Laurel.|sd
B|Whereabouts is that?|qw	A|That's way down towards the south.|sd
A|How much of a golfer are you?|qw	B|Are you a hacker?|qy
A|What are you guys having for Christmas?|qo	B|What are we having?|^h
B|Oh, well, how many people are you planning on serving at Christmas?|qw	A|Oh, well, we're, you know, we're not going to eat the  whole thing|sd
B|what is brisket?|qw	A|Brisket?|bh
B|Well, what else do you serve with your pig?|qw	A|Oh, well, we'll have cranberries and hominy|sd
B|how do you get your main source of current events?|qw	A|Well, uh, until recently I was taking the WALL STREET JOURNAL,|sd
A|Can you think of anything that could be done to make our news media more accurate and objective?|qo	B|I think they need to do a little bit, go into a little bit more depth, uh, before they would just report, like somebody wants to make a statement or something like that,|sv
B|What does that mean, accidental tomatoes?|qw	A|Well, last year the birds came and ate a few of the tomatoes,|sd
A|What are your favorite shows?|qo	B|Well, I, it's doesn't seem like I get enough time to watch much T V,|sd
B|How about you?|qo	A|Um, I like L A LAW not because it's realistic, but it's entertaining.|sd
B|what, what ones do you get into?|qw	A|Uh, I don't even remember|sd
A|How old?|qw	B|Oh, I have a six year old,|sd
A|What vacations have you been on that you like?|qo	B|Um, well I really enjoyed, um,|sd
A|Um, how, how far do you usually end, end up driving just,|qw	B|Um, the furthest I drove was probably Texas,|sd
A|Now where, you're from where? *slash error Oh, Wisconsin.|qw	B|Kenosha, Wisconsin.|sd
A|What vacation have you enjoyed the most?|qw	B|Uh, um. Probably, uh, when we go to Wisconsin .|sd
A|What is it?|qw	B|Um, oh, it's a, like a huge amusement park um, they have water slides|sd
A|How far away is it?|qw	B|Um, from Kenosha, it's about three hours.|sd
B|Where is that?|qw	A|and you have to kind of get up into the mountains to get much of the greenery.|sd
B|where's that?|qw	A|Uh, Idaho, is where I live,|sd
A|what did you get?|qw	B|I got a Lexus L S four hundred. Which is made by Toyota.|sd
A|Jerry, what did you think of people like, uh, Jane Fonda, another war anti-war activist.|qw	B|I,|%
A|what kind of hobbies do you have Lori?|qo	B|Uh, I guess, I, uh, I like to play golf.|sd
A|Where do you play golf in this area?|qw	B|Well, we live, uh, pretty close, to the Mesquite Golf Course.|sd
B|Where are a student?|qw	A|Uh,|%
A|favorite type of music or musician or any.|qo	B|I don't really have a favorite type.|sd
B|How about you?|qo	A|Oh, I, I'm very, uh, I'm very varied as well.|sd
B|How about you?|qo	A|Well, um, I listen to, uh, specific,|sd
B|What about the blues or something like that?|qw	A|Uh, uh, blues are okay.|sv
B|Uh, what do you feel about come of the things that need to,|qo	A|Damn it , I agree with pretty much with everything you've said.|sd
A|what kind?|qw	B|I have a Schnauzer|sd
A|what was the other dog you had?|qw	B|It's a sheltie.|sd
B|how did they get their reputation, then?|qw	A|Well, because some people, uh, want to train them as,|sd
A|So what do you think about that?|qo	B|Uh, I don't, I don't think they're very accurate|sv
B|How many children do you have now?|qw	A|Well I have five.|sd
A|Why?|qw	B|Um, well, uh, partly due to ownership.|sd
B|How are they coping with it?|qw	A|Well, not very well.|sd
A|Why do we end this thing?|qw	B|It used to, it used to just automatically cut off|sd
A|Why don't we do that?|qw	B|Okay.|fo_o_fw_"_by_bc
A|Uh, well how is it appropriate to be talking about exercise attitudes?|qo	B|We, uh,|%
B|So, and how do you feel about it?|qo	A|Uh, I'm, I am a person who wishes I had more time to exercise.|sd
B|How about yourself?|qo	A|Well, oh, hobbies, gee whiz,|^h
B|Who takes care of that?|qw	A|Well, the thing is, is that I live in a dorm.|sd
B|so how do you keep track of where you are in, in your monthly spending?|qw	A|Well, the thing is, is that, um, I I basically know how much I have, right?|qy
B|Where do you call to?|qw	A|Argentina.|sd
B|What makes you , think so?|qo	A|Any, any, um,|%
B|What are you, what are you studying?|qw	A|I'm doing masters in computer science and computer engineering.|sd
B|And what do you think you'll do with that?|qo	A|With those degrees?|bf
B|And?|qo	A|And hopefully get a job after that.|sd
