	op_id	op_gender	post_id	q	is_qy	q_score	oov
320082	180984	M	320082	Can't make tonight?	False	0.37621469362005056	False
260044	62469821	M	260044	We're trying to raise $15,000 in just 15 days.......... Have you given your $15 contribution yet?	False	0.37634209673270647	False
251391	51206035	M	251391	http://patch.com/california/novato/more-300-are-expected-kick-bay-area-autism-awareness-day-0?	False	0.37663196440667457	False
125752	55701792	W	125752	Can you spare a few hours before Election Day?	False	0.3767319696265856	False
136527	53750474	W	136527	What's in President Obama's Jobs Act?	False	0.376802771290089	False
6606	79121728	M	6606	Not to whine, but what does Miami have to do to get a foul called on them?	False	0.37692325927352144	False
485237	98737458	M	485237	If #ObamaCare is so wonderful, why are employers slashing jobs and cutting work weeks to soften the sting?	False	0.3769499052988454	False
385355	77721801	W	385355	Do you have a favorite original photo of California's 14th Congressional District?	True	0.37712108096282493	False
145537	72264613	W	145537	What time are you voting?	False	0.3777107184199028	False
324923	86746296	M	324923	Is your Obamacare premium increasing?	True	0.37771232854061754	False
532531	65996996	W	532531	What foods do you think take the top spot?	False	0.3779561795901818	False
230033	17141989	W	230033	Today, Congress is back in session, but I want to hear from you – what are the top priorities you think Congress should address?	False	0.3779996725955366	False
507597	52515090	W	507597	Need assistance navigating the federal government?	False	0.37803993386393686	False
151002	3795296	W	151002	Have you seen it?	False	0.3782715976704618	False
125368	55701792	W	125368	This new ad is the GOP's idea of women's outreach?	False	0.3782835768479629	False
65886	19770004	W	65886	How are you celebrating Earth Day?	False	0.3783355699327041	False
235828	63776107	W	235828	#WhatWomenNeed this Valentine's Day?	False	0.3784458436876251	False
187729	8631617	W	187729	So then why not for family's pocketbooks?	False	0.3784560165253933	False
155870	10174826	W	155870	How much can we raise for the campaign by the end of Tuesday?	False	0.3785401012976112	False
125774	55701792	W	125774	Can you contribute $5 or more to help us reach our goal?	False	0.37860850859990536	False
24154	56371090	W	24154	Which would you prefer?	False	0.37868763197454236	False
303626	3162230	W	303626	What would you like to see changed about our education system?	False	0.37880385020265683	False
384227	94031602	M	384227	Do you think Susan Rice should be National Security Advisor?	True	0.37895770758110814	False
301422	83458649	W	301422	Will you join them?	False	0.3790506896200988	False
230026	17141989	W	230026	Are you on #Instagram?	True	0.37937069567611026	False
142358	77914417	M	142358	What's better than one Northern California team clinching their division?	False	0.3796151943401277	False
379746	64705114	M	379746	When you look at the southwest, do you see a problem with how the rule makers view our water needs?	False	0.3796592065041987	False
356496	49930535	W	356496	How Many People Have Been Killed by Guns Since Newtown?	False	0.3797471347718757	False
364315	19236095	W	364315	Why is ending stroke important to you?	False	0.37985828986929027	False
390805	86569077	W	390805	Can you help me raise it by midnight tomorrow night?	False	0.3798605286142688	False
367780	67152654	W	367780	Who would provide these services?	False	0.38043693263247036	False
188318	8631617	W	188318	"""How often do U.S. enterprises — public, private or nonprofit — try to fix performance issues by firing all their staff and replacing them with new, inexperienced workers?"	False	0.3804846736047146	False
320263	180984	M	320263	Will I see you at the Peach Festival in Manchester tonight?	False	0.38091053227669724	False
150944	3795296	W	150944	Want to make calls, but can't make it to the office?	False	0.3809391550408109	False
449438	87468720	W	449438	Are you ready for Susan as the next IN Gov?	True	0.3809489313444112	False
43940	47977187	W	43940	Will you join me to call on Republicans to do what American taxpayers pay them to do: their jobs?	False	0.3811975117385733	False
418198	12047653	W	418198	Want a liquor license or have a question about an existing one?	False	0.3812873698230921	False
69955	13876473	W	69955	Where are the women?	False	0.38146490936022615	False
47068	66658382	M	47068	Can you volunteer even just one hour of your time?	False	0.38149153693027404	False
531994	65996996	W	531994	Did you hear?	True	0.38157405710629266	False
73039	83239606	W	73039	Do you have a favorite Inland Empire small business?	True	0.3816173385612509	False
57088	17158380	W	57088	Want the facts about how working women and their families are doing in NM?	False	0.38187666573646173	False
35345	56883970	W	35345	Did you know that the National Science Foundation used $1.2 million tax dollars to pay people to play World of Warcraft?	True	0.3820079154142545	False
150768	3795296	W	150768	Did you know you can help out our campaign from home?	True	0.3822618593690974	False
274607	60239508	W	274607	Ideas?	False	0.38228334550302945	False
350863	37462651	M	350863	How will the affordable healthcare law affect you and your family?	False	0.3823170052124142	False
531597	65996996	W	531597	Looking to escape the cold?	False	0.38241588537164306	False
521629	50863205	W	521629	Alaskans: Have concerns about our historic snowfall's spring flood potential?	False	0.3825744844054816	False
503334	44866489	W	503334	Looking 4 some extra heat this weekend?	False	0.3826547989446908	False
403905	11299132	W	403905	Life's most persistent and urgent question is, 'What are you doing for others?	False	0.38286502188189897	False
41808	34563588	M	41808	Have you signed up to join the Blunt Brigade for their next Super Saturday?	False	0.38292568363389	False
306326	15593365	M	306326	The two most powerful words we can say to our veterans, the men and women who serve, and the military families of America?	False	0.3829579806490031	False
449560	87468720	W	449560	Have you voted yet?	False	0.3829927465465851	False
358040	256111	M	358040	On Twitter?	False	0.3829999292775319	False
524062	32332773	M	524062	--Denali Commission Hearing today @ 2:00pm Eastern Time --will be explaining cost of Alaskan living -- how much do you pay for a gallon of milk OR a gallon of fuel?	False	0.38321179679030104	False
409459	3283069	W	409459	Have you RSVPed yet to join Maria & Elizabeth Warren in Seattle on December 9th?	False	0.3832966530887616	False
99403	18430916	M	99403	Will you add your name to the petition and stand with us?	False	0.38344554144920484	False
114397	33093506	W	114397	Do you know where your polling place is?	True	0.3835686463046901	False
199986	39647325	W	199986	Looking for a good CT-5 history lesson?	False	0.38357415951302165	False
146488	72264613	W	146488	Do you support #EqualPayForEqualWork?	True	0.38377635327993487	False
437567	35052146	M	437567	Will you help support my team by contributing $50, $20, or even $10?	False	0.38428464776969484	False
244616	4584091	W	244616	"Do you know what ObamaCare's biggest ""glitch"" is?"	True	0.384587863380331	False
83516	23984618	W	83516	With the recent resignation of Kathleen Sebelius, what do you think her lasting legacy will be?	False	0.3847099249419914	False
244469	4584091	W	244469	Did you know that Army aviation is going to be on full display during the Super Bowl?	True	0.384799058699974	False
21960	90443234	W	21960	Do you get my e-newsletters?	True	0.38489007157010247	False
373194	40425256	W	373194	That's why I want to know, what do you think is the most important issue for Congress to address next year?	False	0.3849325502097035	False
505047	44866489	W	505047	Did u know 36M Americans can't read?	True	0.3849458971832955	False
277191	94431309	W	277191	Want more details on the employers participating in our 9/28 jobs fair?	False	0.3851836120452399	False
521479	50863205	W	521479	See this picture?	False	0.38519632007848614	False
477464	58151049	M	477464	Do you know a young person who would be a good fit for a military academy?	True	0.385250066935396	False
356889	49930535	W	356889	What questions should I answer?	False	0.38529268314595044	False
73045	83239606	W	73045	Have you seen this month's newsletter?	False	0.3854246467108805	False
398823	77234050	W	398823	They are the light of my life, and what better day to spend time and celebrate with family than Thanksgiving?	False	0.3855143267705109	False
244354	4584091	W	244354	Did you know that Saturday was Vietnam Veterans Day?	True	0.38558943021967773	False
218636	37842323	W	218636	Does the Republican Party think we've been in 1989 this whole time?	True	0.3856434158791626	False
356363	49930535	W	356363	Why can't these quys recognize the importance of this right without having a blood relative confront them with reality?	False	0.3857670525809904	False
448351	31773666	W	448351	How do I love thee?	False	0.3858166287141568	False
96357	38430454	M	96357	TODAY: IRS Acting Commissioner Werfel will testify at this afternoon's Ways and Means Committee hearing on the continuing #IRSscandal investigation, what would you #AskIRS?	False	0.3858388762151791	False
65290	19770004	W	65290	Where's your favorite East Bay hike?	False	0.38594461432879446	False
